## 1. Normalization Assumptions

**A1. Interval construction (two-stage, in the prescribed order).**
Recorded value → (stage 1: resolution) → clock-time interval [c_lo, c_hi] on the source's own clock → (stage 2: clock correction) → true-time interval. With `clock_offset = recorded − true ∈ [a, b]`, the true time is `recorded − offset`, so

  true ∈ [c_lo − b, c_hi − a].

Note the direction: the *upper* offset bound shifts the *lower* end of the true-time interval and vice versa. Every endpoint is treated as attainable (closed interval); the "…:59.999" endpoint of a floored minute is written as such and treated as closed for classification (the 1 ms difference never crosses any threshold used here).

**A2. Resolution semantics per source.**
- HUB: displayed second is exact but has ±0.5 s measurement uncertainty → clock ∈ [T−0.5 s, T+0.5 s]; with offset [−1,+1] s the true interval is [T−1.5 s, T+1.5 s] (half-width 1.5 s).
- OPS-BER: floor to minute → clock ∈ [M:00.000, M:59.999]; offset [−90,+120] s → true ∈ [M − 120 s, M + 59.999 s + 90 s] = [M − 2:00, M + 2:29.999].
- SENSOR: round to nearest 10 s → clock ∈ [X−5, X+5]; offset ±5 s → true ∈ [X−10 s, X+10 s]. The event is a *completion* event, so it is the correct anchor for `Containment_Complete`.
- VENDOR-NY: floor to minute; offset ±180 s → true ∈ [M − 3:00, M + 3:59.999].
- LEGACY-BER: floor to minute; offset ±60 s → true ∈ [M − 1:00, M + 1:59.999], per fold.
- MOBILE-LON: round to nearest minute → clock ∈ [M−30 s, M+30 s]; offset ±300 s → true ∈ [M − 5:30, M + 5:30] before any entry-delay treatment.

**A3. Time-zone conversion.** Local wall time is converted to UTC *before* offset correction using IANA rules: Europe/Berlin CEST = UTC+2 (T-401, T-402, T-409), America/New_York EDT = UTC−4 (T-403), Europe/London BST = UTC+1 (T-406). Endpoints of a sub-minute interval always lie in the same fold, so endpoints are converted with the same UTC offset.

**A4. DST fold (T-405).** On 2025-10-26 Europe/Berlin leaves CEST at 03:00 CEST → 02:00 CET, so wall times 02:00–02:59 occur twice: first fold (CEST, UTC+2) maps 02:xx → 00:xx UTC, second fold (CET, UTC+1) maps 02:xx → 01:xx UTC. Each LEGACY-BER event is therefore initially a *union of two disjoint intervals*, one per fold. The three events give 2³ = 8 fold combinations. Ingestion order (Alert_Received < Investigation_Start < Containment_Complete) is assumed to reflect true occurrence order (a substantive assumption: ingestion is a proxy for occurrence). A combination is kept only if each consecutive pair can be ordered (lower bound of the earlier event < upper bound of the later event). The same pruning result is obtained from process causality alone (an alert must be received before investigation starts, which precedes containment), so the pruning is robust to either justification. Surviving timestamps keep their full 3-minute width; pruning removes folds, not uncertainty.

**A5. Inferred start (T-404).** `Investigation_Start = Investigation_Complete − duration` with duration ∈ [18, 25] min from the signed work record, interpreted as elapsed time between start and completion, bounds inclusive, and the work record itself treated as exact-to-the-minute (no additional rounding is stated). All HUB uncertainty on `Investigation_Complete` is propagated: IS ∈ [IC_lo − 25 min, IC_hi − 18 min].

**A6. Missing Alert_Received (T-407).** `Alert_Received = Alert_Sent + latency`, latency ∈ [0, 20] min. The causal constraint "receipt ≤ investigation start" is applied as the primary semantics because the process definition requires it; it clips AR's upper bound to IS's upper bound (14:17:01.5Z). Without it, AR could lie after IS and the pair AR→IS would not exist as an ordered pair (negative durations), which I classify INDETERMINATE for semantic reasons rather than as a pass. Because there is no acknowledgement, receipt itself is not proven; conclusions for T-407 are conditional on receipt having occurred and carry low confidence.

**A7. Mobile entry delay (T-406).** Two interpretations are carried through the whole analysis:
- Interpretation A (recording delay only): the user entered the correct occurrence time late; the delay shifts the log-write time, not the occurrence. Occurrence ∈ [12:08:30Z, 12:19:30Z].
- Interpretation B (occurrence uncertainty): the user entered the time *displayed at entry*, up to 5 min after the actual start; the occurrence may be up to 300 s earlier than the recorded value. Occurrence ∈ [12:03:30Z, 12:19:30Z].
Interpretation A is used as primary (the metadata literally says the user entered "the displayed time … late"; the recorded time is what the user saw), but B is reported everywhere it changes a classification, and it does change S2 for T-406.

**A8. Weak offset evidence (T-409).** NTP diagnostics for OPS-BER are missing for this hour. The engineering estimate ±12 min is *not* a diagnostic bound. Primary treatment: any test whose outcome depends on the OPS-BER offset is INDETERMINATE, with conditional results reported under (i) the weak ±720 s estimate and (ii) the nominal OPS-BER bound [−90,+120] s (not justified for this hour, shown only for sensitivity). Tests whose outcome is the same under both, or that do not involve the OPS-BER event, are classified normally.

**A9. Duration intervals.** For events A (earlier) and B (later), the feasible duration is [B_lo − A_hi, B_hi − A_lo]. Offsets of different events are treated as independent even when they come from the same source (conservative). A common-mode remark: when two events come from the same clock within minutes of each other, the offset largely cancels and only resolution uncertainty remains; this tightens T-405 and HUB–HUB pairs. It is reported as a secondary variant where it changes a class (T-405 AR→IS under ζ = 1), never as the primary result.

**A10. Classification semantics.** SLA acceptance region is [0, limit + tolerance] (a negative duration is not an S-rule violation but signals that the ordering is not established → INDETERMINATE unless a causal constraint is applied). Temporal-profile acceptance is the closed two-sided band [μ − ζσ, μ + ζσ]. Interval wholly inside → CERTAIN_PASS; wholly outside → CERTAIN_VIOLATION; partial overlap → POSSIBLE_VIOLATION; missing event, ordering not established, or class dependent on an untrusted bound → INDETERMINATE. Unions of disjoint intervals are tested piecewise and combined (any pass + any violation → POSSIBLE).

**A11. Severity and confidence scales.** Severity: Low (worst-case exceedance < 1 min or a razor-thin overlap of a few seconds), Medium (1–10 min), High (> 10 min, or > 1 h for S3). Confidence: High (only HUB events, bounds from diagnostics), Medium (bounded non-HUB sources such as OPS-BER/SENSOR/VENDOR-NY/LEGACY-BER with fold resolved), Low (inferred events, mobile entry, or offset without diagnostics).

## 2. UTC Event-Time Intervals

Case | Activity | Feasible UTC interval(s) | Source of uncertainty | Evidence strength | Notes
---|---|---|---|---|---
T-401 | Alert_Received | [2026-06-01T07:59:58.5Z, 2026-06-01T08:00:01.5Z] | HUB ±0.5 s meas., ±1 s offset | High | —
T-401 | Investigation_Start | [2026-06-01T08:12:00.000Z, 2026-06-01T08:16:29.999Z] | 10:14 CEST floored minute; OPS-BER offset [−90,+120] s | Medium | Width 4.5 min
T-401 | Containment_Complete | [2026-06-01T08:51:00Z, 2026-06-01T08:51:20Z] | SENSOR 10 s rounding; ±5 s offset | Medium-High | Completion semantics match activity
T-401 | Close_Incident | [2026-06-02T08:59:58.5Z, 2026-06-02T09:00:01.5Z] | HUB | High | —
T-402 | Alert_Received | [2026-06-01T08:59:58.5Z, 2026-06-01T09:00:01.5Z] | HUB | High | —
T-402 | Investigation_Start | [2026-06-01T09:16:00.000Z, 2026-06-01T09:20:29.999Z] | 11:18 CEST floored; OPS-BER offset | Medium | —
T-402 | Containment_Complete | [2026-06-01T10:01:58.5Z, 2026-06-01T10:02:01.5Z] | HUB | High | —
T-402 | Close_Incident | missing | — | None | S3 and CC→CI not testable
T-403 | Alert_Received | [2026-06-01T07:57:00.000Z, 2026-06-01T08:03:59.999Z] | 04:00 EDT floored; VENDOR-NY ±180 s, no event-level sync | Low-Medium | Width 7 min
T-403 | Investigation_Start | [2026-06-01T08:15:58.5Z, 2026-06-01T08:16:01.5Z] | HUB | High | —
T-403 | Containment_Complete | [2026-06-01T08:57:58.5Z, 2026-06-01T08:58:01.5Z] | HUB | High | —
T-404 | Alert_Received | [2026-06-01T09:59:58.5Z, 2026-06-01T10:00:01.5Z] | HUB | High | —
T-404 | Investigation_Complete | [2026-06-01T10:34:58.5Z, 2026-06-01T10:35:01.5Z] | HUB | High | Not a profile/SLA activity; anchor for inference
T-404 | Investigation_Start (inferred) | [2026-06-01T10:09:58.5Z, 2026-06-01T10:17:01.5Z] | HUB on IC plus signed duration [18,25] min | Medium (inferred) | Width 7:03; A5
T-404 | Containment_Complete | [2026-06-01T10:54:58.5Z, 2026-06-01T10:55:01.5Z] | HUB | High | —
T-405 | Alert_Received | before pruning: [2025-10-26T00:49:00Z, 00:51:59.999Z] ∪ [01:49:00Z, 01:51:59.999Z]; surviving: [2025-10-26T00:49:00.000Z, 2025-10-26T00:51:59.999Z] | Floored minute, ±60 s, DST fold | Medium (fold by inference) | Only first fold (CEST) survives ordering (A4)
T-405 | Investigation_Start | before pruning: [00:04:00Z, 00:06:59.999Z] ∪ [01:04:00Z, 01:06:59.999Z]; surviving: [2025-10-26T01:04:00.000Z, 2025-10-26T01:06:59.999Z] | Same | Medium | Only second fold (CET) survives
T-405 | Containment_Complete | before pruning: [00:41:00Z, 00:43:59.999Z] ∪ [01:41:00Z, 01:43:59.999Z]; surviving: [2025-10-26T01:41:00.000Z, 2025-10-26T01:43:59.999Z] | Same | Medium | Only second fold survives; 1 of 8 combinations feasible
T-406 | Alert_Received | [2026-06-01T11:59:58.5Z, 2026-06-01T12:00:01.5Z] | HUB | High | —
T-406 | Investigation_Start | A: [2026-06-01T12:08:30Z, 2026-06-01T12:19:30Z]; B: [2026-06-01T12:03:30Z, 2026-06-01T12:19:30Z] | 13:14 BST rounded minute; ±300 s clock; entry delay ≤ 5 min | Low | A = delay shifts record time only; B = delay is occurrence uncertainty (A7)
T-406 | Containment_Complete | [2026-06-01T12:51:58.5Z, 2026-06-01T12:52:01.5Z] | HUB | High | —
T-407 | Alert_Sent | [2026-06-01T13:59:58.5Z, 2026-06-01T14:00:01.5Z] | HUB | High | Not the SLA anchor
T-407 | Alert_Received (inferred) | without causal clip: [2026-06-01T13:59:58.5Z, 2026-06-01T14:20:01.5Z]; with AR ≤ IS: [2026-06-01T13:59:58.5Z, 2026-06-01T14:17:01.5Z] | Latency [0,20] min; no acknowledgement | Low | Receipt not proven (A6)
T-407 | Investigation_Start | [2026-06-01T14:16:58.5Z, 2026-06-01T14:17:01.5Z] | HUB | High | —
T-407 | Containment_Complete | [2026-06-01T14:54:58.5Z, 2026-06-01T14:55:01.5Z] | HUB | High | —
T-408 | Alert_Received | [2026-06-01T14:59:58.5Z, 2026-06-01T15:00:01.5Z] | HUB | High | —
T-408 | Investigation_Start | [2026-06-01T15:09:58.5Z, 2026-06-01T15:10:01.5Z] | HUB | High | —
T-408 | Containment_Complete | [2026-06-01T16:04:58.5Z, 2026-06-01T16:05:01.5Z] | HUB | High | —
T-408 | Close_Incident | [2026-06-03T06:29:58.5Z, 2026-06-03T06:30:01.5Z] | HUB | High | —
T-409 | Alert_Received | [2026-06-01T15:59:58.5Z, 2026-06-01T16:00:01.5Z] | HUB | High | —
T-409 | Investigation_Start | weak ±12 min estimate: [2026-06-01T15:52:00.000Z, 2026-06-01T16:16:59.999Z]; nominal OPS-BER bound (not justified): [16:02:00.000Z, 16:06:29.999Z] | 18:04 CEST floored; offset without diagnostics | Low | Interval starts before Alert_Received under the weak bound (A8)
T-409 | Containment_Complete | [2026-06-01T16:34:58.5Z, 2026-06-01T16:35:01.5Z] | HUB | High | —

## 3. Certain/Possible/Indeterminate Findings

Acceptance regions: S1 [0, 900 s]; S2 [0, 2700 s]; S3 [0, 129600 s]. Temporal-profile bands are given for ζ = 1 (ζ = 2, 3 in Section 4). AR = Alert_Received, IS = Investigation_Start, CC = Containment_Complete, CI = Close_Incident. Durations in seconds.

Case | Rule or profile pair | Feasible duration interval(s) | Acceptance region | Classification | Severity | Confidence | Rationale
T-409 | S1 | weak [−481.5, 1021.5]; nominal [118.5, 391.5] | INDETERMINATE | INDETERMINATE (weak: 1.5 s over 1020) | INDETERMINATE in principle, but every candidate interval passes at 1200, so a pragmatic CERTAIN_PASS if ±12 min is accepted as a hard bound

Discussion. A 2-minute tolerance is enough to clear T-401 and T-402's S2, but three cases (T-404, T-407, T-409-weak) are left hanging on a 1.5–3 s residual that is an artefact of the HUB ±1.5 s half-width combined with an inferred bound at exactly 17 min; these are "possible" in the formal sense only. T-402 S1 never reaches a certain pass because the OPS-BER window alone is 4.5 min wide: an interval that spans 4.5 min can only be certified against a threshold that lies entirely above it. A 5-minute tolerance converts every remaining S1 possible violation into a certain pass except T-402, which stays possible. T-408's two certain violations are insensitive to any realistic tolerance.

**4b. Temporal-profile ζ (bands: AR→IS [420,780]/[240,960]/[60,1140]; IS→CC [1500,2700]/[900,3300]/[300,3900]; AR→CC [1980,3420]/[1260,4140]/[540,4860]; CC→CI [64800,108000]/[43200,129600]/[21600,151200]).**

Case | Pair | Feasible duration | ζ = 1 | ζ = 2 | ζ = 3
---|---|---|---|---|---
T-401 | AR→IS | [718.5, 991.5] | POSSIBLE | POSSIBLE (upper 991.5 > 960) | CERTAIN_PASS
T-402 | AR→IS | [958.5, 1231.5] | CERTAIN_VIOLATION | POSSIBLE (overlap only [958.5, 960], 1.5 s) | POSSIBLE
T-402 | IS→CC | [2488.5, 2761.5] | POSSIBLE | CERTAIN_PASS | CERTAIN_PASS
T-402 | AR→CC | [3717, 3723] | CERTAIN_VIOLATION | CERTAIN_PASS | CERTAIN_PASS
T-403 | AR→IS | [718.5, 1141.5] | POSSIBLE | POSSIBLE | POSSIBLE (1.5 s over 1140)
T-403 | AR→CC | [3238.5, 3661.5] | POSSIBLE | CERTAIN_PASS | CERTAIN_PASS
T-404 | AR→IS | [597, 1023] | POSSIBLE | POSSIBLE | CERTAIN_PASS
T-404 | IS→CC | [2277, 2703] | POSSIBLE (3 s) | CERTAIN_PASS | CERTAIN_PASS
T-405 | AR→IS | [720, 1080) / common-mode (840, 960) | POSSIBLE / CERTAIN_VIOLATION | POSSIBLE / CERTAIN_PASS | CERTAIN_PASS
T-406 | AR→IS | A [508.5, 1171.5]; B [208.5, 1171.5] | POSSIBLE | POSSIBLE (B also feasible below 240) | POSSIBLE (upper 1171.5 > 1140)
T-406 | IS→CC | A [1948.5, 2611.5]; B [1948.5, 2911.5] | A PASS / B POSSIBLE | CERTAIN_PASS | CERTAIN_PASS
T-407 | AR→IS | [0, 1023] | POSSIBLE | POSSIBLE | POSSIBLE (lower 0 < 60)
T-408 | IS→CC | [3297, 3303] | CERTAIN_VIOLATION | POSSIBLE (band ends at 3300; 3 s overlap) | CERTAIN_PASS
T-408 | AR→CC | [3897, 3903] | CERTAIN_VIOLATION | CERTAIN_PASS | CERTAIN_PASS
T-408 | CC→CI | [138297, 138303] | CERTAIN_VIOLATION | CERTAIN_VIOLATION (> 129600) | CERTAIN_PASS
T-409 | AR→IS | weak [−481.5, 1021.5]; nominal [118.5, 391.5] | INDETERMINATE (nominal: CERTAIN_VIOLATION below band) | INDETERMINATE (nominal: POSSIBLE) | INDETERMINATE (nominal: PASS; weak: still includes < 60 and < 0)
T-409 | IS→CC | weak [1078.5, 2581.5] | POSSIBLE | CERTAIN_PASS | CERTAIN_PASS

Unchanged at all ζ: T-401 IS→CC, AR→CC, CC→CI (pass); T-403 IS→CC (pass); T-404 AR→CC (pass); T-405 IS→CC, AR→CC (pass); T-406 AR→CC (pass); T-407 IS→CC, AR→CC (pass); T-408 AR→IS (pass); T-409 AR→CC (pass).

Discussion. ζ = 1 is a tight band (±3 min on AR→IS) relative to the 4.5–11 min widths produced by OPS-BER, VENDOR-NY and MOBILE-LON, so almost every non-HUB AR→IS pair is "possible" at ζ = 1 — the band is narrower than the evidence, and the profile simply cannot be certified with these sources. Moving to ζ = 2 resolves the HUB-dominated pairs (T-402 AR→CC and IS→CC, T-403 AR→CC, T-404 IS→CC become certain passes) while creating two razor-thin cases whose feasible intervals touch a band edge by 1.5–3 s (T-402 AR→IS at 960, T-408 IS→CC at 3300); an honest report calls these "practically certain violation" and "practically at the boundary" respectively rather than hiding behind the formal POSSIBLE label. At ζ = 3 only three AR→IS pairs remain possible (T-402, T-403 and T-406 because their upper bounds exceed 1140 s by 91.5, 1.5 and 31.5 s; T-407 because its lower bound of 0 is below 60 s), and only T-409 remains indeterminate. T-408 CC→CI stays a certain violation through ζ = 2 (138300 s ≈ 2.4σ) and clears at ζ = 3; this is the one temporal-profile finding that is both robust to the evidence and to a moderately generous ζ. T-405 shows the impact of the offset-correlation assumption: independent offsets give POSSIBLE at ζ = 1, whereas the (arguably more realistic) common-mode treatment for three events on the same clock within one hour yields a CERTAIN_VIOLATION at ζ = 1 and CERTAIN_PASS at ζ = 2.

## 5. PM4Py Temporal-Conformance Code

```python
"""
Interval-based temporal conformance for the incident-response evidence.
Only pandas, the standard library (zoneinfo) and pm4py are used. No external files are read.
Tested with pm4py 2.7.x / pandas 2.x/3.x; version-dependent diagnostics handling is isolated in run_tp().
"""
import itertools
import math
from datetime import datetime, timedelta, timezone
from zoneinfo import ZoneInfo

import pandas as pd

# ----------------------------------------------------------------------------
# 0. Source metadata (seconds).  offset = recorded_clock - true_clock
# ----------------------------------------------------------------------------
SOURCES = {
    "HUB":        dict(tz="UTC",              rounding="exact_second", meas=0.5, offset=(-1, 1)),
    "OPS-BER":    dict(tz="Europe/Berlin",    rounding="floor_minute", meas=0.0, offset=(-90, 120)),
    "SENSOR":     dict(tz="UTC",              rounding="round_10s",    meas=0.0, offset=(-5, 5)),
    "VENDOR-NY":  dict(tz="America/New_York", rounding="floor_minute", meas=0.0, offset=(-180, 180)),
    "LEGACY-BER": dict(tz="Europe/Berlin",    rounding="floor_minute", meas=0.0, offset=(-60, 60)),
    "MOBILE-LON": dict(tz="Europe/London",    rounding="round_minute", meas=0.0, offset=(-300, 300)),
}

TEMPORAL_PROFILE = {
    ("Alert_Received", "Investigation_Start"):       (600, 180),
    ("Investigation_Start", "Containment_Complete"): (2100, 600),
    ("Alert_Received", "Containment_Complete"):      (2700, 720),
    ("Containment_Complete", "Close_Incident"):      (86400, 21600),
}
SLA = {  # rule -> (source activity, target activity, max seconds)
    "S1": ("Alert_Received", "Investigation_Start", 15 * 60),
    "S2": ("Investigation_Start", "Containment_Complete", 45 * 60),
    "S3": ("Containment_Complete", "Close_Incident", 36 * 3600),
}

# ----------------------------------------------------------------------------
# 1. Raw evidence exactly as supplied (recorded local wall-clock strings)
# ----------------------------------------------------------------------------
RAW = [
    ("T-401", "Alert_Received",         "2026-06-01 08:00:00", "HUB",        {}),
    ("T-401", "Investigation_Start",    "2026-06-01 10:14",    "OPS-BER",    {}),
    ("T-401", "Containment_Complete",   "2026-06-01 08:51:10", "SENSOR",     {}),
    ("T-401", "Close_Incident",         "2026-06-02 09:00:00", "HUB",        {}),
    ("T-402", "Alert_Received",         "2026-06-01 09:00:00", "HUB",        {}),
    ("T-402", "Investigation_Start",    "2026-06-01 11:18",    "OPS-BER",    {}),
    ("T-402", "Containment_Complete",   "2026-06-01 10:02:00", "HUB",        {}),
    ("T-403", "Alert_Received",         "2026-06-01 04:00",    "VENDOR-NY",  {}),
    ("T-403", "Investigation_Start",    "2026-06-01 08:16:00", "HUB",        {}),
    ("T-403", "Containment_Complete",   "2026-06-01 08:58:00", "HUB",        {}),
    ("T-404", "Alert_Received",         "2026-06-01 10:00:00", "HUB",        {}),
    ("T-404", "Investigation_Complete", "2026-06-01 10:35:00", "HUB",        {}),
    ("T-404", "Containment_Complete",   "2026-06-01 10:55:00", "HUB",        {}),
    ("T-405", "Alert_Received",         "2025-10-26 02:50",    "LEGACY-BER", {}),
    ("T-405", "Investigation_Start",    "2025-10-26 02:05",    "LEGACY-BER", {}),
    ("T-405", "Containment_Complete",   "2025-10-26 02:42",    "LEGACY-BER", {}),
    ("T-406", "Alert_Received",         "2026-06-01 12:00:00", "HUB",        {}),
    ("T-406", "Investigation_Start",    "2026-06-01 13:14",    "MOBILE-LON", {"entry_delay_max": 300}),
    ("T-406", "Containment_Complete",   "2026-06-01 12:52:00", "HUB",        {}),
    ("T-407", "Alert_Sent",             "2026-06-01 14:00:00", "HUB",        {}),
    ("T-407", "Investigation_Start",    "2026-06-01 14:17:00", "HUB",        {}),
    ("T-407", "Containment_Complete",   "2026-06-01 14:55:00", "HUB",        {}),
    ("T-408", "Alert_Received",         "2026-06-01 15:00:00", "HUB",        {}),
    ("T-408", "Investigation_Start",    "2026-06-01 15:10:00", "HUB",        {}),
    ("T-408", "Containment_Complete",   "2026-06-01 16:05:00", "HUB",        {}),
    ("T-408", "Close_Incident",         "2026-06-03 06:30:00", "HUB",        {}),
    ("T-409", "Alert_Received",         "2026-06-01 16:00:00", "HUB",        {}),
    ("T-409", "Investigation_Start",    "2026-06-01 18:04",    "OPS-BER",    {"offset_override": (-720, 720)}),
    ("T-409", "Containment_Complete",   "2026-06-01 16:35:00", "HUB",        {}),
]
raw_df = pd.DataFrame(RAW, columns=["case", "activity", "recorded", "system", "extra"])

# ----------------------------------------------------------------------------
# 2. Interval normalisation (resolution first, then clock correction)
# ----------------------------------------------------------------------------
def parse_naive(s):
    for fmt in ("%Y-%m-%d %H:%M:%S", "%Y-%m-%d %H:%M"):
        try:
            return datetime.strptime(s, fmt)
        except ValueError:
            pass
    raise ValueError(s)

def clock_interval(naive, rounding, meas):
    """Resolution uncertainty on the source's own clock (still local, naive)."""
    if rounding == "exact_second":
        return naive - timedelta(seconds=meas), naive + timedelta(seconds=meas)
    if rounding == "floor_minute":          # displayed 10:14 -> [10:14:00, 10:14:59.999]
        return naive, naive + timedelta(seconds=59.999)
    if rounding == "round_10s":
        return naive - timedelta(seconds=5), naive + timedelta(seconds=5)
    if rounding == "round_minute":
        return naive - timedelta(seconds=30), naive + timedelta(seconds=30)
    raise ValueError(rounding)

def localize_alternatives(naive, tzname):
    """[(label, fold)] - two entries when the wall time is DST-ambiguous."""
    tz = ZoneInfo(tzname)
    offs = [naive.replace(tzinfo=tz, fold=f).utcoffset() for f in (0, 1)]
    if offs[0] == offs[1]:
        return [("unique", 0)]
    return [(f"fold{f}(utc{offs[f]})", f) for f in (0, 1)]

def normalize_event(recorded, system, extra):
    """-> list of (label, lo_utc, hi_utc) feasible true-time intervals (a union when ambiguous)."""
    meta = SOURCES[system]
    a, b = extra.get("offset_override", meta["offset"])
    naive = parse_naive(recorded)
    c_lo, c_hi = clock_interval(naive, meta["rounding"], meta["meas"])
    tz = ZoneInfo(meta["tz"])
    out = []
    for label, fold in localize_alternatives(naive, meta["tz"]):
        # endpoints of a sub-minute interval share the same fold
        lo_utc = c_lo.replace(tzinfo=tz, fold=fold).astimezone(timezone.utc)
        hi_utc = c_hi.replace(tzinfo=tz, fold=fold).astimezone(timezone.utc)
        # true = recorded - offset, offset in [a,b]  ->  [lo - b, hi - a]
        out.append((label, lo_utc - timedelta(seconds=b), hi_utc - timedelta(seconds=a)))
    return out

rows = []
for r in raw_df.itertuples(index=False):
    for label, lo, hi in normalize_event(r.recorded, r.system, r.extra):
        rows.append(dict(case=r.case, activity=r.activity, alt=label, lo=lo, hi=hi,
                         system=r.system, kind="observed"))
iv = pd.DataFrame(rows)

# --- derived / inferred events ------------------------------------------------
def add_row(case, activity, lo, hi, kind, alt="unique", system="derived"):
    iv.loc[len(iv)] = dict(case=case, activity=activity, alt=alt, lo=lo, hi=hi, system=system, kind=kind)

# T-404: Investigation_Start = Investigation_Complete - duration, duration in [18,25] min
ic = iv[(iv.case == "T-404") & (iv.activity == "Investigation_Complete")].iloc[0]
add_row("T-404", "Investigation_Start", ic.lo - timedelta(minutes=25), ic.hi - timedelta(minutes=18),
        kind="inferred(completion - signed duration)")

# T-407: Alert_Received = Alert_Sent + latency[0,20 min], clipped by causal constraint AR <= IS
snt = iv[(iv.case == "T-407") & (iv.activity == "Alert_Sent")].iloc[0]
ist = iv[(iv.case == "T-407") & (iv.activity == "Investigation_Start")].iloc[0]
add_row("T-407", "Alert_Received", snt.lo, min(snt.hi + timedelta(minutes=20), ist.hi),
        kind="inferred(sent + latency, causal clip)")

# T-406: mobile entry delay, interpretation B (occurrence may be up to 5 min earlier than recorded)
mob = iv[(iv.case == "T-406") & (iv.activity == "Investigation_Start")].iloc[0]
add_row("T-406", "Investigation_Start[B]", mob.lo - timedelta(seconds=300), mob.hi,
        kind="observed + entry-delay-as-occurrence-uncertainty", system="MOBILE-LON")

# --- T-405: DST-fold combinations pruned by ingestion / causal order ---------
def prune_by_order(case, ordered_acts):
    sub = iv[iv.case == case]
    alts = [sub[sub.activity == a].to_dict("records") for a in ordered_acts]
    survivors = [combo for combo in itertools.product(*alts)
                 if all(combo[i]["lo"] < combo[i + 1]["hi"] for i in range(len(combo) - 1))]
    keep = {(rec["activity"], rec["alt"]) for combo in survivors for rec in combo}
    drop = sub[~sub.apply(lambda r: (r.activity, r.alt) in keep, axis=1)].index
    return survivors, drop

surv, drop_idx = prune_by_order("T-405", ["Alert_Received", "Investigation_Start", "Containment_Complete"])
print(f"T-405 surviving fold combinations: {len(surv)}")
for combo in surv:
    print("   ", [(c["activity"], c["alt"]) for c in combo])
iv = iv.drop(index=drop_idx).reset_index(drop=True)

pd.set_option("display.width", 250); pd.set_option("display.max_columns", 20)
print("\n=== Feasible UTC intervals ===")
print(iv[["case", "activity", "alt", "lo", "hi", "system", "kind"]].to_string(index=False))

# ----------------------------------------------------------------------------
# 3. Duration intervals and interval classification
# ----------------------------------------------------------------------------
def merge(ivs):
    ivs, out = sorted(ivs), []
    for lo, hi in ivs:
        if out and lo <= out[-1][1]:
            out[-1] = (out[-1][0], max(out[-1][1], hi))
        else:
            out.append((lo, hi))
    return out

def duration_intervals(case, a, b, causal=False):
    """Union of feasible [lo,hi] durations (seconds) between activity a and b."""
    A = iv[(iv.case == case) & (iv.activity == a)]
    B = iv[(iv.case == case) & (iv.activity == b)]
    if A.empty or B.empty:
        return None
    out = []
    for ra in A.itertuples():
        for rb in B.itertuples():
            lo = (rb.lo - ra.hi).total_seconds()
            hi = (rb.hi - ra.lo).total_seconds()
            if causal:
                lo = max(lo, 0.0)
            if hi >= lo:
                out.append((lo, hi))
    return merge(out)

def classify(ivs, lo_ok, hi_ok, allow_negative=False):
    if ivs is None:
        return "INDETERMINATE"
    if not allow_negative and any(lo < 0 for lo, _ in ivs):
        return "INDETERMINATE"          # ordering itself not established by the evidence
    any_pass = any(max(lo, lo_ok) <= min(hi, hi_ok) for lo, hi in ivs)
    any_viol = any(lo < lo_ok or hi > hi_ok for lo, hi in ivs)
    if any_pass and not any_viol:
        return "CERTAIN_PASS"
    if any_viol and not any_pass:
        return "CERTAIN_VIOLATION"
    if any_pass and any_viol:
        return "POSSIBLE_VIOLATION"
    return "INDETERMINATE"

def fmt(ivs):
    return " U ".join(f"[{lo:.1f}, {hi:.1f}]" for lo, hi in ivs) if ivs else "n/a"

cases = sorted(iv.case.unique())
results = []
for case in cases:
    is_names = ["Investigation_Start"] + (["Investigation_Start[B]"] if case == "T-406" else [])
    for isn in is_names:
        sub = lambda x: isn if x == "Investigation_Start" else x
        for rule, (a, b, limit) in SLA.items():
            d = duration_intervals(case, sub(a), sub(b), causal=(case == "T-407" and a == "Alert_Received"))
            if d is None:
                continue
            for tol in (0, 120, 300):
                results.append(dict(case=case, test=f"{rule}+{tol//60}min", variant=isn, durations=fmt(d),
                                    band=f"[0, {limit + tol}]", cls=classify(d, -math.inf, limit + tol)))
        for (a, b), (mu, sd) in TEMPORAL_PROFILE.items():
            d = duration_intervals(case, sub(a), sub(b), causal=(case == "T-407" and a == "Alert_Received"))
            if d is None:
                continue
            for z in (1, 2, 3):
                results.append(dict(case=case, test=f"TP({a[:5]}->{b[:5]}) z={z}", variant=isn, durations=fmt(d),
                                    band=f"[{mu - z*sd}, {mu + z*sd}]", cls=classify(d, mu - z*sd, mu + z*sd)))
res = pd.DataFrame(results).drop_duplicates()
print("\n=== Interval classifications ===")
print(res.to_string(index=False))

d409 = duration_intervals("T-409", "Alert_Received", "Investigation_Start")
print("\nT-409 AR->IS raw feasible interval (weak +/-12 min bound, no causal clip):", fmt(d409),
      "->", classify(d409, -math.inf, 900), "(ordering not established)")

# ----------------------------------------------------------------------------
# 4. Midpoint-only log  ***LOSSY APPROXIMATION - discards all interval width***
# ----------------------------------------------------------------------------
import pm4py

mid = iv[~iv.activity.isin(["Investigation_Start[B]", "Alert_Sent", "Investigation_Complete"])].copy()
mid["timestamp"] = mid.lo + (mid.hi - mid.lo) / 2
