# Uncertain Temporal Conformance Analysis — Incident Response (T-401 … T-409)

## 1. Normalization Assumptions

**A1 — Interval semantics.** Every event is represented as a closed interval of *true UTC occurrence time*, never as a point. Where evidence forces disjunction (DST fold), the representation is a **union of intervals** and is kept disjoint until a constraint eliminates a branch.

**A2 — Order of operations (mandated).** For each event:
1. **Display/resolution expansion** on the *recorded clock reading* (floor-to-minute → `[t, t+59.999s]`; round-to-nearest-10s → `[t−5s, t+5s]`; round-to-nearest-minute → `[t−30s, t+30s]`; HUB exact-second with ±0.5 s measurement → `[t−0.5s, t+0.5s]`).
2. **Time-zone conversion** of the local clock-reading interval to a UTC *clock* interval using the stated zone/offset (CEST = UTC+2, CET = UTC+1, EDT = UTC−4, BST = UTC+1).
3. **Clock-offset correction**, applied last.

**A3 — Offset direction.** `clock_offset = recorded_clock − true_clock` ⇒ `true = recorded − offset`. With `offset ∈ [a,b]` and a recorded-clock interval `[r⁻, r⁺]`, the feasible true-time interval is
`[r⁻ − b, r⁺ − a]`.
Note the inversion: a **positive** offset bound widens the interval **backwards** in time. Example: OPS-BER `[−90 s, +120 s]` on `10:14` CEST → UTC clock `[08:14:00, 08:14:59.999]` → true `[08:12:00.000, 08:16:29.999]`.

**A4 — Duration arithmetic.** For events with feasible intervals `X=[x⁻,x⁺]`, `Y=[y⁻,y⁺]`, the feasible duration is `[y⁻ − x⁺, y⁺ − x⁻]` (interval subtraction), computed **independently per pair** unless a constraint couples them (see A5, A7). Where two events come from the same source with a *common* offset, this is conservative (it double-counts the shared offset); I flag those cases rather than silently assuming offset correlation. All HUB-to-HUB durations below therefore carry a ±3 s envelope (±0.5 s resolution + ±1 s offset, twice); I keep it because HUB offset correlation is not documented.

**A5 — Causal/ordering constraints.** Recorded ingestion order and control-flow logic (`Alert_Received ≤ Investigation_Start ≤ Containment_Complete ≤ Close_Incident`) are used to *prune* infeasible combinations (T-405 folds; T-407 receipt; T-409 negative duration). Pruning is stated explicitly wherever it changes a classification, because it is an assumption, not a log fact.

**A6 — DST fold (T-405, 2025-10-26 Europe/Berlin).** Each `02:mm` local reading is a **union**: fold-1 (CEST, UTC+2) ∪ fold-2 (CET, UTC+1), i.e. two candidate UTC intervals one hour apart. Ingestion order then prunes:
- `Alert 02:50` fold-1 → UTC ≈ 00:49–00:52; fold-2 → 01:49–01:52.
- `IS 02:05` fold-1 → 00:04–00:07; fold-2 → 01:04–01:07.
- `CC 02:42` fold-1 → 00:41–00:44; fold-2 → 01:41–01:44.
If Alert were fold-2 (≥01:49) no later IS candidate exists (max 01:07) → **infeasible**. Hence Alert = fold-1, and IS must be fold-2 (fold-1 IS precedes Alert) and CC fold-2. **Exactly one fold assignment survives**, but the surviving timestamps remain minute-floored and offset-uncertain — pruning removes ambiguity, not imprecision.

**A7 — Inferred start (T-404).** `Investigation_Start = Investigation_Complete − duration`, with `Investigation_Complete ∈ [10:34:58.5, 10:35:01.5]` and `duration ∈ [1080 s, 1500 s]`. All uncertainty is retained: `IS ∈ [10:09:58.5, 10:17:01.5]` (a 7-minute-wide interval). The signed work record is treated as attested but coarse evidence, not a measurement.

**A8 — Missing receipt (T-407).** `Alert_Sent ≠ Alert_Received`. Receipt = send + latency, latency ∈ [0, 1200 s] ⇒ unconstrained receipt ∈ [13:59:58.5, 14:20:01.5]. This interval **extends past** `Investigation_Start` (14:17:00 ±1.5 s), which would imply a negative S1 duration. Two readings:
- **Primary (causal pruning ON):** receipt ≤ IS ⇒ receipt ∈ [13:59:58.5, 14:17:01.5], S1 duration ∈ [0 s, 1023 s] → testable.
- **Alternative (pruning OFF):** the pair is internally inconsistent → **INDETERMINATE**.
I report the primary reading and mark confidence as low because the causal premise is unlogged.

**A9 — Mobile entry delay (T-406) — material assumption.** The 5-minute entry delay is *not* a clock error; it is a gap between occurrence and recording. I state both semantics and adopt (a) as primary:
- **(a) Occurrence-shift semantics (primary):** the user typed a value up to 5 min *after* the event, so the true occurrence may be **up to 300 s earlier** than the normalized record time. `IS ∈ [12:03:30, 12:19:30]`.
- **(b) Record-only semantics:** the delay affects only when the row was written; the typed value still denotes occurrence. `IS ∈ [12:08:30, 12:19:30]`.
This choice **changes the T-406 S2 verdict** (possible violation under (a), certain pass under (b)) and is the single most consequential interpretive decision in this dataset.

**A10 — Degraded synchronization (T-409).** With only an engineering estimate `[−12 min, +12 min]`, OPS-BER `18:04` yields `IS ∈ [15:52:00, 16:16:59.999]`, which starts *before* the HUB alert (16:00:00 ±1.5 s). Unpruned, S1 admits negative durations ⇒ **INDETERMINATE** (internally inconsistent). Under ordering pruning `IS ≥ Alert`, S1 ∈ [0 s, 1021.5 s] → POSSIBLE_VIOLATION. Both reported; INDETERMINATE is the headline because the offset evidence is explicitly non-diagnostic.

**A11 — Rule semantics.** S1–S3 are one-sided maxima (`d ≤ L`); the temporal profile is a two-sided band `[μ − ζσ, μ + ζσ]`. An interval wholly inside the acceptance region = CERTAIN_PASS; wholly outside = CERTAIN_VIOLATION; straddling = POSSIBLE_VIOLATION. SLA compliance and profile conformance are independent verdicts.

**A12 — Midpoints.** Midpoints are never substituted for intervals. They appear only in §5 as an explicitly lossy secondary comparison.

**A13 — Sensor completion semantics.** SENSOR emits *completion* events, which matches `Containment_Complete`; no lifecycle re-anchoring is needed. Had it been used for a start activity, it would be INDETERMINATE.

---

## 2. UTC Event-Time Intervals

All timestamps UTC, ISO-8601, `.999` = `.999999`-truncated minute ceiling.

| Case | Activity | Feasible UTC interval(s) | Source of uncertainty | Evidence strength | Notes |
|---|---|---|---|---|---|
| T-401 | Alert_Received | [2026-06-01T07:59:58.5, 2026-06-01T08:00:01.5] | ±0.5 s measurement + [−1,+1] s offset | High | HUB, ±3 s total envelope |
| T-401 | Investigation_Start | [2026-06-01T08:12:00.000, 2026-06-01T08:16:29.999] | minute floor + [−90,+120] s offset | Medium | 4.5-min wide; CEST |
| T-401 | Containment_Complete | [2026-06-01T08:51:00, 2026-06-01T08:51:20] | 10 s rounding + [−5,+5] s offset | High | completion semantics OK |
| T-401 | Close_Incident | [2026-06-02T08:59:58.5, 2026-06-02T09:00:01.5] | HUB | High | |
| T-402 | Alert_Received | [2026-06-01T08:59:58.5, 2026-06-01T09:00:01.5] | HUB | High | |
| T-402 | Investigation_Start | [2026-06-01T09:16:00.000, 2026-06-01T09:20:29.999] | minute floor + OPS-BER offset | Medium | |
| T-402 | Containment_Complete | [2026-06-01T10:01:58.5, 2026-06-01T10:02:01.5] | HUB | High | |
| T-403 | Alert_Received | [2026-06-01T07:57:00.000, 2026-06-01T08:03:59.999] | minute floor + [−180,+180] s offset | Low | 7-min wide; unsynchronized vendor |
| T-403 | Investigation_Start | [2026-06-01T08:15:58.5, 2026-06-01T08:16:01.5] | HUB | High | |
| T-403 | Containment_Complete | [2026-06-01T08:57:58.5, 2026-06-01T08:58:01.5] | HUB | High | |
| T-404 | Alert_Received | [2026-06-01T09:59:58.5, 2026-06-01T10:00:01.5] | HUB | High | |
| T-404 | Investigation_Start (inferred) | [2026-06-01T10:09:58.5, 2026-06-01T10:17:01.5] | IC interval ⊖ attested duration [18,25] min | Medium-low | reconstructed, not observed |
| T-404 | Investigation_Complete | [2026-06-01T10:34:58.5, 2026-06-01T10:35:01.5] | HUB | High | |
| T-404 | Containment_Complete | [2026-06-01T10:54:58.5, 2026-06-01T10:55:01.5] | HUB | High | |
| T-405 | Alert_Received | raw union: [2025-10-26T00:49:00, 00:51:59.999] ∪ [2025-10-26T01:49:00, 01:51:59.999] → **pruned: [00:49:00, 00:51:59.999]** | DST fold + minute floor + [−60,+60] s | Medium | fold-1 (CEST) forced by ordering |
| T-405 | Investigation_Start | raw union: [00:04:00, 00:06:59.999] ∪ [01:04:00, 01:06:59.999] → **pruned: [01:04:00, 01:06:59.999]** | same | Medium | fold-2 (CET) forced |
| T-405 | Containment_Complete | raw union: [00:41:00, 00:43:59.999] ∪ [01:41:00, 01:43:59.999] → **pruned: [01:41:00, 01:43:59.999]** | same | Medium | fold-2 forced |
| T-406 | Alert_Received | [2026-06-01T11:59:58.5, 2026-06-01T12:00:01.5] | HUB | High | |
| T-406 | Investigation_Start | **(a) [2026-06-01T12:03:30, 2026-06-01T12:19:30]** ; (b) [12:08:30, 12:19:30] | ±30 s rounding + [−300,+300] s offset + ≤300 s entry delay | Low | 16-min wide under (a); see A9 |
| T-406 | Containment_Complete | [2026-06-01T12:51:58.5, 2026-06-01T12:52:01.5] | HUB | High | |
| T-407 | Alert_Sent | [2026-06-01T13:59:58.5, 2026-06-01T14:00:01.5] | HUB | High | distinct activity from receipt |
| T-407 | Alert_Received (inferred) | unpruned [13:59:58.5, 14:20:01.5] → **pruned [13:59:58.5, 14:17:01.5]** | delivery latency [0,20] min; no ACK | Low | causal premise unlogged |
| T-407 | Investigation_Start | [2026-06-01T14:16:58.5, 2026-06-01T14:17:01.5] | HUB | High | |
| T-407 | Containment_Complete | [2026-06-01T14:54:58.5, 2026-06-01T14:55:01.5] | HUB | High | |
| T-408 | Alert_Received | [2026-06-01T14:59:58.5, 2026-06-01T15:00:01.5] | HUB | High | |
| T-408 | Investigation_Start | [2026-06-01T15:09:58.5, 2026-06-01T15:10:01.5] | HUB | High | |
| T-408 | Containment_Complete | [2026-06-01T16:04:58.5, 2026-06-01T16:05:01.5] | HUB | High | |
| T-408 | Close_Incident | [2026-06-03T06:29:58.5, 2026-06-03T06:30:01.5] | HUB | High | |
| T-409 | Alert_Received | [2026-06-01T15:59:58.5, 2026-06-01T16:00:01.5] | HUB | High | |
| T-409 | Investigation_Start | unpruned [2026-06-01T15:52:00.000, 2026-06-01T16:16:59.999] → pruned-by-ordering [15:59:58.5, 16:16:59.999] | minute floor + weak [−12,+12] min estimate | Very low | offset evidence non-diagnostic |
| T-409 | Containment_Complete | [2026-06-01T16:34:58.5, 2026-06-01T16:35:01.5] | HUB | High | |

---

## 3. Certain/Possible/Indeterminate Findings

Acceptance regions: **S1** `d ≤ 900 s`; **S2** `d ≤ 2700 s`; **S3** `d ≤ 129600 s`. Profile bands at **ζ=1** (baseline, ζ-sensitivity in §4):
`AR→IS [420, 780]`; `IS→CC [1500, 2700]`; `AR→CC [1980, 3420]`; `CC→CI [64800, 108000]`.

| Case | Rule / profile pair | Feasible duration interval(s) (s) | Acceptance region | Classification | Severity | Confidence | Rationale |
|---|---|---|---|---|
| T-401 · AR→IS | [718.5, 991.5] | PV | PV | **CP** |
| T-401 · IS→CC / AR→CC / CC→CI | — | CP | CP | CP |
| T-402 · AR→IS | [958.5, 1231.5] | **CV** | **PV** | **PV** |
| T-402 · IS→CC | [2488.5, 2761.5] | PV | **CP** | CP |
| T-402 · AR→CC | [3717.0, 3723.0] | **CV** | **CP** | CP |
| T-403 · AR→IS | [718.5, 1141.5] | PV | PV | **PV (by 1.5 s)** |
| T-403 · AR→CC | [3238.5, 3661.5] | PV | **CP** | CP |
| T-403 · IS→CC | [2517.0, 2523.0] | CP | CP | CP |
| T-404 · AR→IS | [597.0, 1023.0] | PV | PV | **CP** |
| T-404 · IS→CC | [2277.0, 2703.0] | PV | **CP** | CP |
| T-404 · AR→CC | [3297.0, 3303.0] | CP | CP | CP |
| T-405 · AR→IS | [720.0, 1080.0] | PV | PV | **CP** |
| T-405 · IS→CC / AR→CC | — | CP | CP | CP |
| T-406 · AR→IS (a) | [208.5, 1171.5] | PV | PV | **PV** |
| T-406 · IS→CC (a) | [1948.5, 2911.5] | PV | **CP** | CP |
| T-406 · AR→CC | [3117.0, 3123.0] | CP | CP | CP |
| T-407 · AR→IS | [0.0, 1023.0] | PV | PV | PV |
| T-407 · IS→CC / AR→CC | — | CP | CP | CP |
| T-408 · AR→IS | [597.0, 603.0] | CP | CP | CP |
| T-408 · IS→CC | [3297.0, 3303.0] | **CV** | **PV** | **CP** |
| T-408 · AR→CC | [3897.0, 3903.0] | **CV** | **CP** | CP |
| T-408 · CC→CI | [138297, 138303] | **CV** | **CV** | **CP** |
| T-409 · AR→IS | [0.0, 1021.5] | PV | PV | PV |
| T-409 · IS→CC | [1078.5, 2103.0] | PV | **CP** | CP |
| T-409 · AR→CC | [2097.0, 2103.0] | CP | CP | CP |

**Cases whose classification changes, discussed:**
- **T-402 AR→CC** and **T-408 AR→CC** are certain band violations at ζ=1 but certain passes at ζ=2 — a one-σ band on a 720 s σ is too tight for a 45-minute process; ζ=1 flags ~routine variation.
- **T-408 IS→CC** walks CV → PV → CP across ζ, yet its **SLA** verdict stays CERTAIN_VIOLATION at every tolerance. This is the clearest illustration of the SLA/profile split: statistically the containment time is within three σ of normal, but legally it is out of contract. Do not let a permissive ζ mask an SLA breach.
- **T-408 CC→CI** stays a certain deviation through ζ=2 and only clears at ζ=3 (band `[21600, 151200]` — 6 h to 42 h, so wide it is nearly vacuous). ζ=3 on this pair has almost no discriminating power; I would cap ζ at 2 for CC→CI.
- **T-403 AR→IS** is the sharpest boundary case: at ζ=3 the band ends at 1140 s and the feasible interval ends at 1141.5 s, so it remains POSSIBLE_VIOLATION *by 1.5 seconds* — entirely attributable to VENDOR-NY's ±180 s bound plus minute floor. Reporting this as a deviation would be indefensible; it is an evidence-width artifact, and I flag it as such rather than rounding it away.
- **T-401, T-404, T-405 AR→IS** all resolve to CERTAIN_PASS at ζ=3; their ζ=1/2 flags are driven by upper interval tails, not by observed slowness.
- **T-406 AR→IS (a)** and **T-407/T-409 AR→IS** stay POSSIBLE at every ζ because their intervals straddle the band *on both sides* — widening the band cannot resolve a straddle whose lower end is near zero. **No ζ choice can fix these; only better evidence can.** Under semantics (b), T-406 IS→CC is CERTAIN_PASS at all ζ.

**Cross-cutting reading.** Tolerance and ζ move many verdicts, but the *set of certain SLA breaches* shrinks monotonically to `{T-408 S2, T-408 S3}`. Conversely, no tolerance or ζ setting converts any POSSIBLE_VIOLATION into a CERTAIN_VIOLATION. Uncertainty in this log is strictly exculpatory under a "certainty required for enforcement" policy — which is exactly why the governance controls in §7 matter.

---

## 5. PM4Py Temporal-Conformance Code

```python
"""
Interval-based temporal conformance for incident cases T-401..T-409.

Two independent computations:
  (A) Interval reasoning  -- authoritative. Pure Python/pandas + zoneinfo.
  (B) Midpoint event log  -- LOSSY APPROXIMATION, fed to pm4py.conformance_temporal_profile.

PM4Py does NOT natively model timestamp uncertainty: it consumes one point timestamp
per event. Anything it reports about (B) is a statement about the midpoint collapse,
not about the true event times. (B) exists only as a secondary cross-check on (A).

No external files are read.
"""

from __future__ import annotations

import datetime as dt
from dataclasses import dataclass
from zoneinfo import ZoneInfo

import pandas as pd
import pm4py

UTC = ZoneInfo("UTC")
BERLIN = ZoneInfo("Europe/Berlin")
NEWYORK = ZoneInfo("America/New_York")
LONDON = ZoneInfo("Europe/London")


# ----------------------------------------------------------------------------
# 1. Interval primitives
# ----------------------------------------------------------------------------
@dataclass(frozen=True)
class Iv:
    """Closed interval of true UTC occurrence time."""
    lo: dt.datetime
    hi: dt.datetime

    def shift(self, lo_s: float, hi_s: float) -> "Iv":
        return Iv(self.lo + dt.timedelta(seconds=lo_s),
                  self.hi + dt.timedelta(seconds=hi_s))

    def mid(self) -> dt.datetime:
        return self.lo + (self.hi - self.lo) / 2

    def __repr__(self) -> str:
        return f"[{self.lo.isoformat()}, {self.hi.isoformat()}]"


def dur_interval(a: Iv, b: Iv) -> tuple[float, float]:
    """Feasible duration b - a, in seconds (interval subtraction)."""
    return ((b.lo - a.hi).total_seconds(), (b.hi - a.lo).total_seconds())


def intersect(a: Iv, b: Iv) -> Iv | None:
    lo, hi = max(a.lo, b.lo), min(a.hi, b.hi)
    return Iv(lo, hi) if lo <= hi else None


# ----------------------------------------------------------------------------
# 2. Source metadata -> resolution expansion + clock-offset correction
#    Order (mandated): resolution -> timezone -> offset.
#    true = recorded - offset, offset in [a, b]  =>  [lo - b, hi - a]
# ----------------------------------------------------------------------------
SOURCES = {
    #                 tz,      resolution kind,      offset bound (seconds)
    "HUB":       (UTC,     ("sym", 0.5),             (-1.0, 1.0)),
    "OPS-BER":   (BERLIN,  ("floor_min", None),      (-90.0, 120.0)),
    "SENSOR":    (UTC,     ("sym", 5.0),             (-5.0, 5.0)),   # nearest 10 s
    "VENDOR-NY": (NEWYORK, ("floor_min", None),      (-180.0, 180.0)),
    "LEGACY-BER":(BERLIN,  ("floor_min", None),      (-60.0, 60.0)),
    "MOBILE-LON":(LONDON,  ("sym", 30.0),            (-300.0, 300.0)),  # nearest minute
}


def normalize(local_naive: dt.datetime, system: str,
              fold: int | None = None) -> Iv:
    """Return the feasible true-UTC interval for one recorded reading."""
    tz, (kind, param), (off_lo, off_hi) = SOURCES[system]

    # (1) display / resolution expansion, on the LOCAL CLOCK reading
    if kind == "floor_min":
        lo_local = local_naive.replace(second=0, microsecond=0)
        hi_local = lo_local + dt.timedelta(seconds=59, microseconds=999999)
    else:  # symmetric rounding half-width, in seconds
        lo_local = local_naive - dt.timedelta(seconds=param)
        hi_local = local_naive + dt.timedelta(seconds=param)

    # (2) timezone attach + conversion to UTC. `fold` disambiguates a DST fold:
    #     fold=0 -> first (summer-time) pass, fold=1 -> second (winter-time) pass.
    f = 0 if fold is None else fold
    lo_utc = lo_local.replace(tzinfo=tz, fold=f).astimezone(UTC)
    hi_utc = hi_local.replace(tzinfo=tz, fold=f).astimezone(UTC)

    # (3) clock-offset correction, applied LAST
    return Iv(lo_utc - dt.timedelta(seconds=off_hi),
              hi_utc - dt.timedelta(seconds=off_lo))


def d(s: str) -> dt.datetime:
    return dt.datetime.fromisoformat(s)


# ----------------------------------------------------------------------------
# 3. Raw evidence -> event intervals (DST ambiguity kept as ALTERNATIVES)
# ----------------------------------------------------------------------------
events: dict[str, dict[str, object]] = {}   # case -> activity -> Iv | list[Iv]

events["T-401"] = {
    "Alert_Received":       normalize(d("2026-06-01 08:00:00"), "HUB"),
    "Investigation_Start":  normalize(d("2026-06-01 10:14:00"), "OPS-BER"),
    "Containment_Complete": normalize(d("2026-06-01 08:51:10"), "SENSOR"),
    "Close_Incident":       normalize(d("2026-06-02 09:00:00"), "HUB"),
}
events["T-402"] = {
    "Alert_Received":       normalize(d("2026-06-01 09:00:00"), "HUB"),
    "Investigation_Start":  normalize(d("2026-06-01 11:18:00"), "OPS-BER"),
    "Containment_Complete": normalize(d("2026-06-01 10:02:00"), "HUB"),
}
events["T-403"] = {
    "Alert_Received":       normalize(d("2026-06-01 04:00:00"), "VENDOR-NY"),
    "Investigation_Start":  normalize(d("2026-06-01 08:16:00"), "HUB"),
    "Containment_Complete": normalize(d("2026-06-01 08:58:00"), "HUB"),
}

# T-404: start is INFERRED = Investigation_Complete - duration[18,25] min.
_ic404 = normalize(d("2026-06-01 10:35:00"), "HUB")
events["T-404"] = {
    "Alert_Received":       normalize(d("2026-06-01 10:00:00"), "HUB"),
    "Investigation_Start":  _ic404.shift(-25 * 60, -18 * 60),   # all uncertainty kept
    "Investigation_Complete": _ic404,
    "Containment_Complete": normalize(d("2026-06-01 10:55:00"), "HUB"),
}

# T-405: fold NOT logged -> each event is a UNION of two candidate intervals.
_alt405 = {
    "Alert_Received":       [normalize(d("2025-10-26 02:50:00"), "LEGACY-BER", fold=f) for f in (0, 1)],
    "Investigation_Start":  [normalize(d("2025-10-26 02:05:00"), "LEGACY-BER", fold=f) for f in (0, 1)],
    "Containment_Complete": [normalize(d("2025-10-26 02:42:00"), "LEGACY-BER", fold=f) for f in (0, 1)],
}


def prune_folds(alt: dict[str, list[Iv]], order: list[str]) -> dict[str, Iv]:
    """Keep only fold assignments consistent with the ingestion order
    (each event must be able to occur no earlier than its predecessor)."""
    import itertools
    survivors = []
    for combo in itertools.product(*[range(len(alt[a])) for a in order]):
        ivs = [alt[a][i] for a, i in zip(order, combo)]
        if all(ivs[k + 1].hi >= ivs[k].lo for k in range(len(ivs) - 1)):
            survivors.append(combo)
    if len(survivors) != 1:
        raise ValueError(f"fold ambiguity not resolved: {survivors}")
    combo = survivors[0]
    return {a: alt[a][i] for a, i in zip(order, combo)}


_ORDER405 = ["Alert_Received", "Investigation_Start", "Containment_Complete"]
events["T-405"] = prune_folds(_alt405, _ORDER405)   # unique surviving assignment

# T-406: entry delay. PRIMARY = occurrence-shift semantics (may have happened
# up to 300 s EARLIER than the typed value). Alternative (b) = record-only.
_is406_b = normalize(d("2026-06-01 13:14:00"), "MOBILE-LON")
_is406_a = _is406_b.shift(-300, 0)
ENTRY_DELAY_SEMANTICS = "occurrence"      # "occurrence" (a) | "record_only" (b)
events["T-406"] = {
    "Alert_Received":       normalize(d("2026-06-01 12:00:00"), "HUB"),
    "Investigation_Start":  _is406_a if ENTRY_DELAY_SEMANTICS == "occurrence" else _is406_b,
    "Containment_Complete": normalize(d("2026-06-01 12:52:00"), "HUB"),
}

# T-407: Alert_Received inferred from Alert_Sent + latency[0,20]min,
# then pruned by the (unlogged, assumed) causal constraint receipt <= start.
_sent407 = normalize(d("2026-06-01 14:00:00"), "HUB")
_is407 = normalize(d("2026-06-01 14:17:00"), "HUB")
_recv_unpruned = _sent407.shift(0, 20 * 60)
CAUSAL_PRUNING = True
_recv407 = (intersect(_recv_unpruned, Iv(_recv_unpruned.lo, _is407.hi))
            if CAUSAL_PRUNING else _recv_unpruned)
events["T-407"] = {
    "Alert_Sent":           _sent407,
    "Alert_Received":       _recv407,
    "Investigation_Start":  _is407,
    "Containment_Complete": normalize(d("2026-06-01 14:55:00"), "HUB"),
}
events["T-408"] = {
    "Alert_Received":       normalize(d("2026-06-01 15:00:00"), "HUB"),
    "Investigation_Start":  normalize(d("2026-06-01 15:10:00"), "HUB"),
    "Containment_Complete": normalize(d("2026-06-01 16:05:00"), "HUB"),
    "Close_Incident":       normalize(d("2026-06-03 06:30:00"), "HUB"),
}

# T-409: OPS-BER with a WEAK offset estimate (+/-12 min) for this hour only.
_tz, _res, _ = SOURCES["OPS-BER"]
SOURCES["OPS-BER-WEAK"] = (_tz, _res, (-720.0, 720.0))
_is409_raw = normalize(d("2026-06-01 18:04:00"), "OPS-BER-WEAK")
_ar409 = normalize(d("2026-06-01 16:00:00"), "HUB")
ORDER_PRUNING_409 = True
_is409 = Iv(max(_is409_raw.lo, _ar409.lo), _is409_raw.hi) if ORDER_PRUNING_409 else _is409_raw
events["T-409"] = {
    "Alert_Received":       _ar409,
    "Investigation_Start":  _is409,
    "Containment_Complete": normalize(d("2026-06-01 16:35:00"), "HUB"),
}
T409_INCONSISTENT = (_is409_raw.lo < _ar409.hi)   # -> report INDETERMINATE alongside


# ----------------------------------------------------------------------------
# 4. Feasible durations + interval classification
# ----------------------------------------------------------------------------
SLA = {  # name: (from, to, limit seconds)
    "S1": ("Alert_Received", "Investigation_Start", 900),
    "S2": ("Investigation_Start", "Containment_Complete", 2700),
    "S3": ("Containment_Complete", "Close_Incident", 36 * 3600),
}
PROFILE = {
    ("Alert_Received", "Investigation_Start"):   (600, 180),
    ("Investigation_Start", "Containment_Complete"): (2100, 600),
    ("Alert_Received", "Containment_Complete"): (2700, 720),
    ("Containment_Complete", "Close_Incident"): (86400, 21600),
}


def classify_upper(lo: float, hi: float, limit: float) -> str:
    """One-sided rule d <= limit."""
    if hi <= limit:
        return "CERTAIN_PASS"
    if lo > limit:
        return "CERTAIN_VIOLATION"
    return "POSSIBLE_VIOLATION"


def classify_band(lo: float, hi: float, band_lo: float, band_hi: float) -> str:
    """Two-sided profile band [band_lo, band_hi]."""
    if lo >= band_lo and hi <= band_hi:
        return "CERTAIN_PASS"
    if hi < band_lo or lo > band_hi:
        return "CERTAIN_VIOLATION"
    return "POSSIBLE_VIOLATION"


sla_rows, prof_rows = [], []
for case, evs in events.items():
    for rule, (a, b, limit) in SLA.items():
        if a not in evs or b not in evs:
            sla_rows.append(dict(case=case, rule=rule, lo=None, hi=None,
                                 classification="INDETERMINATE",
                                 note="required event missing"))
            continue
        lo, hi = dur_interval(evs[a], evs[b])
        note = ""
        if lo < 0:
            note = "negative lower bound -> internally inconsistent without ordering assumption"
        sla_rows.append(dict(case=case, rule=rule, lo=lo, hi=hi,
                             classification=classify_upper(lo, hi, limit), note=note))
    for (a, b), (mu, sigma) in PROFILE.items():
        if a not in evs or b not in evs:
            continue
        lo, hi = dur_interval(evs[a], evs[b])
        for zeta in (1, 2, 3):
            prof_rows.append(dict(case=case, pair=f"{a}->{b}", zeta=zeta,
                                  lo=lo, hi=hi,
                                  band=f"[{mu - zeta * sigma}, {mu + zeta * sigma}]",
                                  classification=classify_band(
                                      lo, hi, mu - zeta * sigma, mu + zeta * sigma)))

sla_df = pd.DataFrame(sla_rows)
prof_df = pd.DataFrame(prof_rows)

# SLA tolerance sensitivity: +0 / +2 / +5 minutes
tol_rows = []
for r in sla_rows:
    if r["lo"] is None:
        continue
    limit = SLA[r["rule"]][2]
    tol_rows.append({"case": r["case"], "rule": r["rule"],
                     **{f"+{t}min": classify_upper(r["lo"], r["hi"], limit + t * 60)
                        for t in (0, 2, 5)}})
tol_df = pd.DataFrame(tol_rows)

print("=== INTERVAL (authoritative) — SLA ===")
print(sla_df.to_string(index=False))
print("\n=== INTERVAL (authoritative) — temporal profile ===")
print(prof_df.to_string(index=False))
print("\n=== SLA tolerance sensitivity ===")
print(tol_df.to_string(index=False))
if T409_INCONSISTENT:
    print("\nNOTE T-409: raw intervals admit a negative Alert->Start duration; "
          "S1 is INDETERMINATE unless ordering pruning is assumed.")
print(f"NOTE T-405: fold pruning left exactly one order-consistent assignment: "
      f"{ {k: repr(v) for k, v in events['T-405'].items()} }")


# ----------------------------------------------------------------------------
# 5. MIDPOINT-ONLY EVENT LOG  --  LOSSY APPROXIMATION, secondary comparison only
# ----------------------------------------------------------------------------
# WARNING: collapsing each interval to its midpoint DISCARDS every uncertainty
# statement above. PM4Py has no notion of interval timestamps; the diagnostics
# below describe this collapsed log, NOT the true event times.
mid_records = []
for case, evs in events.items():
    for act, iv in evs.items():
        if act == "Alert_Sent":      # not the same activity as Alert_Received
            continue
        mid_records.append({"case_id": case, "activity": act,
                            "timestamp": iv.mid(), "resource": "n/a",
                            "APPROXIMATION": "MIDPOINT_ONLY_LOSSY"})

mid_df = pd.DataFrame(mid_records).sort_values(["case_id", "timestamp"]).reset_index(drop=True)
mid_df["timestamp"] = pd.to_datetime(mid_df["timestamp"], utc=True)

log = pm4py.format_dataframe(mid_df, case_id="case_id",
                             activity_key="activity", timestamp_key="timestamp")

temporal_profile = pm4py.discover_temporal_profile(log)
# Override the discovered profile with the SUPPLIED one, so that PM4Py scores
# against the same (mu, sigma) pairs used in the interval analysis above.
supplied_profile = dict(PROFILE)
for key in list(supplied_profile):
    if key not in temporal_profile:
        temporal_profile[key] = supplied_profile[key]
    else:
        temporal_profile[key] = supplied_profile[key]

midpoint_diag = {}
for zeta in (1, 2, 3):
    midpoint_diag[zeta] = pm4py.conformance_temporal_profile(
        log, temporal_profile, zeta=zeta)
    print(f"\n=== MIDPOINT (LOSSY) pm4py temporal-profile diagnostics, zeta={zeta} ===")
    for i, dev in enumerate(midpoint_diag[zeta]):
        print(f"  case {mid_df['case_id'].unique()[i]}: {dev}")

# --- VERSION ASSUMPTION (isolated) -------------------------------------------
# pm4py.conformance_temporal_profile returns, per case, a list of deviation
# tuples. Across versions the tuple shape has been either
#   (source_activity, target_activity, observed_time, num_std_devs)
# or a 5-tuple additionally carrying the zeta/threshold. The reading below only
# assumes elements [0] and [1] are the activity pair and that the LAST element
# is the deviation magnitude in standard deviations; nothing else depends on it.
def summarize_diag(diag, case_ids):
    out = []
    for cid, devs in zip(case_ids, diag):
        for devi in devs:
            try:
                src, tgt, magnitude = devi[0], devi[1], devi[-1]
            except Exception:
                src, tgt, magnitude = str(devi), "?", float("nan")
