## 1. Actor–Role–Delegation Matrix

Alias normalization: `u_bk` and `b.koch` are treated as one human (Ben Koch) before any SoD or authority check. No other aliases are defined. Service accounts (`svc_qms`) are not humans; they support conformance only when session evidence maps the action to an authorized human. Attribution is recorded as a manual judgment layer on top of the resource string (strong / weak / none).

| Human/identity | Aliases | Standing role | Delegated role | Effective interval | Scope | Principal-absence condition | Evidence strength | Key caveat |
|---|---|---|---|---|---|---|---|---|
| Asha Rao | u_as | QM (2026-01-01) | — | standing | all QM approvals | N/A (principal) | High for role; medium for Aug-13 act | On leave 2026-08-10–14; VPN 2026-08-13 09:15–09:40; credential sharing not excluded |
| Ben Koch | u_bk, b.koch | Quality Engineer (2025-01-01) | QM delegate via D-QM-01 | 2026-08-10 00:00–2026-08-14 23:59 UTC | production-equipment change controls only; no subdelegation | Asha absent/unavailable | Medium–High | PDF signed 2026-08-09 18:00 supports start; QMS DB row only 2026-08-12 09:15 (migration). Sick leave 2026-08-13 12:00–2026-08-14 23:59; account used while sick |
| Clara Stein | u_cs | Process Engineer (2025-01-01) | None valid | — | — | — | — | D-IC-04 purported IC subdelegation is void |
| Diego Martins | u_dm | Maintenance Lead; IC from 2026-07-01 | IC principal | standing IC from 2026-07-01 | emergency IC authority | N/A | High | Frequent implementer; workstation WS-DM-04 linked to weak svc_qms session |
| Eva Novak | u_en | Independent Verifier through 2026-08-11 23:59; Quality Engineer from 2026-08-12 | QM delegate via D-QM-02 | 2026-08-15 00:00–23:59 UTC | training-document changes only; principal absent | Asha must be absent | High for D-QM-02 record timing; absence on 08-15 unclear | Not QM by standing role; verifierQE cutover is event-time sensitive |
| Farid Lang | u_fl | Shift Supervisor | IC delegate via D-IC-03 | 2026-08-11 12:00–18:00 UTC | Cooling Incident CI-44 only; no subdelegation | Per instrument (incident-bound) | High (signed/registered before use) | Cannot subdelegate; D-IC-04 is prohibited |
| Grace Li | u_gl | Site Director | none | — | — | — | — | No standing QM authority |
| svc_qms | — | no human role | — | — | — | — | Case-specific | CHG-503: weak (Diego’s shared WS, badge room entry, no re-auth). CHG-509: strong (WS-IV-02, badge+FIDO Eva ~11:58) |

**Service-account attribution rule used below:** CHG-509 verify  attribute to Eva (strong). CHG-503 verify  unattributed human (weak Diego proximity only)  cannot clear RR2 or verifier fitness.

## 2. Rule Interpretation

**RR1 — Drafter/approver separation.** After alias normalization, the human behind `Draft_Change_Request` must  human behind `Approve_Change` on the same case. Violation is technical SoD failure regardless of risk.

**RR2 — Implementer/verifier separation.** After normalization and service-account attribution, human behind `Implement_Change` must  human behind `Verify_Implementation`. Unattributable service actions neither pass nor fail RR2 on identity grounds; they fail the control objective until mapped.

**RR3 — High-risk approval authority.** If `risk=HIGH` and path is non-emergency (or emergency approval is not under IC path), `Approve_Change` must be QM standing role or delegate under a delegation whose: (a) effective interval covers event timestamp; (b) scope covers case `scope`; (c) principal-absence/unavailability condition is met when the instrument requires it; (d) no prohibited subdelegation chain. Event-time roles only—not current HR master.

**RR4 — Emergency substitution.** If `emergency=true` and HIGH, implementation may follow approval by IC or valid IC delegate; then QM or valid QM delegate must perform `Retrospective_QM_Review` within two business days of the emergency approval (or first emergency implement, conservatively the approval timestamp). Exception holds only if emergency flag and safety rationale are credible. Scope of QM delegation still binds the retrospective.

**Business days (RR4):** Site calendar: 2026-08-15–16 weekend; no holidays in range. Business days = Mon–Fri excluding holidays. “Within two business days” = review timestamp  end of the second business day after the calendar date of the triggering emergency approval. Example: approval Tue 2026-08-11  BD1=Wed 12, BD2=Thu 13  deadline 2026-08-13 23:59:59 UTC. Fri 2026-08-14 is late.

**RR5 — Identity evidence.** `svc_qms` is never a human. Conformance credit requires reliable session mapping (badge+token+dedicated station stronger than shared WS+room badge). Aliases of one human merged before SoD.

**RR6 — Suspicion vs proof.** Repeated pairs, reciprocity, shared WS, concentrated handovers = indicators only; not collusion proof without independent corroboration.

**Principal acting while on leave:** Leave does not strip standing QM authority. Asha may validly approve while on leave if it is actually Asha. Leave is evidence for delegate “principal absent” conditions and for risk of credential sharing when remote/VPN use appears. Delegate on certified sick leave is treated as unavailable; actions on their account during sick leave are adverse identity indicators, not automatic proof of their personal act.

**Later database entry vs earlier delegation:** A QMS row created after the start of a claimed interval does not by itself prove the delegation existed at earlier timestamps. Contemporaneous signed PDF (D-QM-01, 2026-08-09 18:00) can prove earlier effectiveness; the delayed DB insert is a data-quality defect, not automatic invalidation, but weakens system-of-record reliance. Controlled DB record created before interval (D-QM-02) is strong.

## 3. Case Findings

| Case | Apparent violation | Identity resolution | Event-time authority | Delegation analysis | SoD analysis | Classification | Severity | Confidence | Alternative explanation | Missing evidence |
|---|---|---|---|---|---|---|---|---|---|---|
| CHG-501 | HIGH approve by non-QM Ben | u_bk=Ben | Ben QE; Asha QM on leave | D-QM-01 covers 2026-08-11, scope production-equipment, Asha absent, no subdelegation; PDF pre-dates event | RR1 OK (ClaraBen); RR2 OK (DiegoEva); Eva still Independent Verifier | VALID_SUBSTITUTION | Low (control held) | High | None material | None critical; DB lag is documentary noise |
| CHG-502 | Clara drafted and approved | u_cs=Clara | LOW; no RR3 | N/A | RR1 FAIL same human; RR2 OK | UNAUTHORIZED | Medium | High | Workflow mis-click / proxy typing | Intent, screen audit, whether dual control UI was bypassed |
| CHG-503 | HIGH Ben approve; verify by svc_qms | Approve=Ben; verify unattributed | Ben via D-QM-01 at 11:30 on 08-12 (PDF supports; DB inserted 09:15 same day) | D-QM-01 OK for approve (interval/scope/absence) | RR1 OK; RR2 indeterminate—implement Diego vs unknown verifier; Diego-proximate shared WS conflict risk | DATA_OR_IDENTITY_PROBLEM (+ secondary SUSPICIOUS_PATTERN on verify) | High | Medium | Diego or another verified via shared svc session; migration-era svc use | Individual re-auth, CCTV, svc action audit trail, named human binding |
| CHG-504 | QM approve while Asha on leave / VPN | u_as; VPN session overlaps 09:22 | Asha standing QM—authority sufficient if authentic | No delegate needed | RR1/RR2 OK; Eva now QE (still  Diego) | INDETERMINATE (secondary AUTHORIZED if identity accepted) | Medium–High | Low–Medium | Asha truly handled urgent case; vs shared QM credentials | MFA binding, device posture, Asha attestation vs security forensic on VPN endpoint |
| CHG-505 | Emergency IC path + retrospective timing/scope/sick-leave | Farid=IC delegate; Ben on sick leave at retrospective | Farid under D-IC-03 13:00 in [12:00–18:00] CI-44/cooling; Diego IC implement OK | D-IC-03 OK for approve if CI-44 linkage credible; D-QM-01 scope is production-equipment—not cooling_system—so Ben retrospective out of scope; Ben sick 08-14 | RR1 OK; RR2 OK | UNAUTHORIZED (retrospective authority/timing) with VALID_SUBSTITUTION on IC approve only if CI-44 tied | High | Medium–High | CI-44 scope match; “2 BD” counted inclusively differently; someone used Ben’s account for late review | Formal CI-44CHG-505 link, safety rationale packet, who used u_bk on 08-14, QM standing review absence |
| CHG-506 | HIGH approve by Ben during sick leave; Ben denies | u_bk used; attribution disputed | D-QM-01 nominally in force; delegate certified sick from 12:00; event 13:00 office IP | Interval/scope/Asha absence OK on paper; availability of delegate and authenticity fail practical control | RR1/RR2 OK on face | UNAUTHORIZED (identity/credentials) or INDETERMINATE | Critical | Medium | Ben approved then went sick; coworker used his unlocked session; malicious use | Endpoint logs, badge at desk, camera, Ben contemporaneous denial chain, password/token audit |
| CHG-507 | HIGH approve by Eva without QM role | u_en=Eva Independent Verifier 08-09 | Eva not QM; Grace not QM | No D-QM-* on 08-09; D-QM-02 irrelevant | RR1 OK; RR2 OK (DiegoGrace) | UNAUTHORIZED | High | High | Mis-tagged risk; informal verbal QM OK not recorded | Risk classification evidence, any lost delegation, why Site Director verified |
| CHG-508 | Draft b.koch / approve u_bk | Both Ben after normalization | LOW training | N/A | RR1 FAIL (same human); RR2 OK | UNAUTHORIZED (SoD) / DATA_OR_IDENTITY_PROBLEM if aliases unchecked | Medium | High | Two people shared Ben’s IDs (contradicts alias map); test data | Why two IDs used minutes apart; UI enforcing same-person block |
| CHG-509 | HIGH Eva approve; svc verify | Approve Eva; verifyEva strong FIDO/badge | D-QM-02 training-doc 08-15; Asha leave ended 08-14; weekend absence not evidenced | Scope OK (training_document); principal-absence condition **not met on evidence** (leave window ended; no unavailability record 08-15) | RR1 OK; RR2 OK if verify=Eva  Clara implement | UNAUTHORIZED (absence condition) or INDETERMINATE | Medium–High | Medium | Weekend = de facto absent; Asha travel not logged | Asha availability 08-15, on-call roster, why HIGH training change on weekend |
| CHG-510 | Clara emergency approve via void subdelegation; Clara draft+approve | u_cs | Farid valid IC delegate but D-IC-03 bans subdelegation; D-IC-04 email-only void | D-IC-04 invalid; Clara no IC/QM authority | RR1 FAIL; RR2 OK; retrospective Ben 08-12 timely on clock but D-QM-01 scope  cooling_system | UNAUTHORIZED | Critical | High | Misread permission to “extend” IC chain under incident pressure | Incident command log, any emergency doctrine overriding subdelegation ban (none on file) |

## 4. Collusion and Alternative-Explanation Analysis

**Repeated Clara-draft / Ben-approve (18/23 HIGH production in 60 days)**  
- Benign: Same production cell, Ben is natural technical approver under standing cell design; Asha bottleneck; D-QM-01 week amplifies pattern.  
- Adverse: Soft collusion / rubber-stamping; engineered bypass of independent QM challenge.  
- Discriminators: Content quality of Ben’s approval comments; reject/rework rates; whether Asha samples were harder; pair-rotation policy; independent technical peer review sample.

**Reciprocal Ben-draft / Clara-approve on LOW training**  
- Benign: Workload smoothing on low-risk docs; cross-training.  
- Adverse: Reciprocal favor exchange normalizing SoD erosion (see CHG-508 same-person extreme).  
- Discriminators: Whether LOW approvals are substantive; HR gift/conflict filings; message collusion; compare to CHG-508 alias SoD break.

**Shared workstation WS-DM-04 + svc_qms (CHG-503)**  
- Benign: Shared shop-floor kiosk, Diego present, verifier borrowed station under time pressure.  
- Adverse: Implementer effectively self-verified via service account.  
- Discriminators: svc_qms command/accounting logs, forced re-auth, CCTV, badge-out of other verifiers.

**Asha VPN while on leave (CHG-504)**  
- Benign: Principal heroically cleared one urgent HIGH case.  
- Adverse: Credential sharing with delegate/cell; fabricated “Asha” approval.  
- Discriminators: VPN MFA device ownership, keystroke/session behavior, Asha’s case narrative detail only she would know, parallel Ben activity.

**Ben account during sick leave (CHG-506 approve; CHG-505 retrospective on 08-14)**  
- Benign: Administrative delay in sick-leave system; Ben worked ill once; clock skew.  
- Adverse: Continued use of Ben’s QM-delegate power by others while he is unavailable—classic control failure.  
- Discriminators: Physical access logs vs home, token geolocation, Ben’s out-of-band confirmation timestamps, which cases he claims.

**D-IC-04 subdelegation to Clara (CHG-510)**  
- Benign: Good-faith incident improvisation under CI-44 stress.  
- Adverse: Knowing circumvention of no-subdelegation rule to let drafter self-approve emergency.  
- Discriminators: Training records on delegation rules; prior IC incidents; whether Farid was reachable; contemporaneous chat.

**RR6 stance:** Patterns elevate audit priority; they do not alone prove collusion. CHG-506 + CHG-510 + CHG-503 identity gaps are stronger misconduct/control-break leads than pair frequency alone.

## 5. PM4Py and pandas Checking Code

```python
# Executable conformance-support script (no external files).
# Service-account attribution is NOT auto-decided here: we attach evidence
# flags; human judgments (strong/weak/none) remain manual in findings.
import io
import pandas as pd
import numpy as np
import pm4py
from pandas import Interval

CSV = """case:concept:name,concept:name,time:timestamp,org:resource,risk,scope,emergency
        scope_ok = (d.scope == scope)
        absent_ok = (not d.require_absent) or in_iv(ts, *asha_leave)
        # D-QM-01 evidence caveat for ts before DB insert is manual
        qm_del.append(dict(id=d.id, scope_ok=scope_ok, absent_ok=absent_ok,
                           evidence=d.evidence, valid=scope_ok and absent_ok))
        if scope_ok and absent_ok:
            qm_ok = True
    # IC path for emergency approve
    ic_ok = ("IC" in standing)
    ic_del = []
    for _, d in delegations[delegations.kind == "IC"].iterrows():
        if d.delegate != hum or not in_iv(ts, d.start, d.end):
            continue
        # D-IC-04 void: subdelegation prohibited by parent
        void = (d.id == "D-IC-04")
        scope_ok = d.scope == scope
        ok = scope_ok and not void and d.evidence != "email_only_void_subdelegation"
        ic_del.append(dict(id=d.id, void=void, scope_ok=scope_ok, valid=ok))
        if ok:
            ic_ok = True
    auth = None
    if e["concept:name"] == "Approve_Change":
        if emerg and risk == "HIGH":
            auth = "IC_path_candidate" if ic_ok else ("QM_path" if qm_ok else "NO_AUTHORITY")
        elif risk == "HIGH":
            auth = "QM_OK" if qm_ok else "NO_QM_AUTHORITY"
        else:
            auth = "LOW_risk_role_not_rr3"
    else:  # retrospective
        auth = "QM_OK" if qm_ok else "NO_QM_AUTHORITY"
        # timing relative to same-case emergency approve
        ap = df[(df["case:concept:name"]==case) & (df["concept:name"]=="Approve_Change")]
        if len(ap):
            dl = business_deadline(ap.iloc[0]["time:timestamp"], 2)
            flags.append("retrospective_on_time" if ts <= dl else f"retrospective_LATE_deadline_{dl}")
    rows.append(dict(case=case, activity=e["concept:name"], ts=ts, human=hum,
                     standing=standing, risk=risk, scope=scope, emergency=emerg,
                     qm_delegations=qm_del, ic_delegations=ic_del,
                     authority_flag=auth, flags=flags))

auth_df = pd.DataFrame(rows)
print("\n=== Event-time authority evaluation (approvals/retros) ===")
print(auth_df[["case","activity","ts","human","standing","authority_flag","flags"]].to_string(index=False))

# Handover / working-together networks (indicators, not collusion)
try:
    hw = pm4py.discover_handover_of_work_network(df)
    wt = pm4py.discover_working_together_network(df)
    print("\n=== Handover of work (edge sample) ===")
    if hasattr(hw, "edges"):
        for ed in list(hw.edges.data())[:30]:
            print(ed)
    print("\n=== Working together (edge sample) ===")
    if hasattr(wt, "edges"):
        for ed in list(wt.edges.data())[:30]:
            print(ed)
except Exception as e:
    print("Network discovery note:", e)

# Optional: cases where approval-like activities involve different resources patterns
try:
    # Inspect multi-resource interaction on approve-like names
    diff = pm4py.filter_activity_done_different_resources(df, "Approve_Change")
    print("\nfilter_activity_done_different_resources(Approve_Change) cases:",
          sorted(diff["case:concept:name"].unique()) if len(diff) else [])
except Exception as e:
    print("filter_activity_done_different_resources note:", e)

# Concentrated handover counts Clara -> Ben on approve path (indicator)
drafts = df[df["concept:name"]=="Draft_Change_Request"][["case:concept:name","org:resource","time:timestamp"]]
approves = df[df["concept:name"]=="Approve_Change"][["case:concept:name","org:resource","time:timestamp","risk"]]
pair = drafts.merge(approves, on="case:concept:name", suffixes=("_draft","_app"))
print("\n=== DraftApprove pairs (normalized) ===")
print(pair.groupby(["org:resource_draft","org:resource_app","risk"]).size().reset_index(name="n").to_string(index=False))

print("\n*** Manual judgments remaining: svc attribution strength, CI-44 linkage,")
print("principal absence on weekends, credential sharing vs true principal act,")
print("collusion vs cell design — code only emits flags/networks, never collusion labels. ***")
```

**How service accounts are represented:** raw `svc_qms` kept; `attr_human` / `attr_strength` columns carry optional manual maps (CHG-509Eva strong; CHG-503none/weak). RR2 uses attributed human when present. **Never auto-declared collusion.**

## 6. Control Improvements

1. **Delegation creation:** Dual-control workflow; ban email-only instruments; block subdelegation in system when parent says no (auto-reject D-IC-04 class).  
2. **Effective-time recording:** Immutable signed timestamp = system effective_from; late migration inserts cannot back-date without linked wet-ink/PDF hash and maker-checker.  
3. **Principal availability:** Integrate HR leave/sick/on-call with QMS; auto-suspend delegates on sick leave; require explicit “principal unavailable” flag when instrument demands absence.  
4. **Alias management:** Single canonical human ID; reject secondary IDs on SoD-sensitive acts or auto-normalize in the engine (prevents CHG-508 escapes).  
5. **Individual authentication:** Prohibit shared svc for verify/approve without step-up FIDO bound to person; disable shared-WS privileged actions without re-auth (fixes CHG-503 class).  
6. **Emergency review:** Hard SLA clock (2 BD) with escalations to standing QM; separate scope catalog so cooling  production-equipment silently.  
7. **Pair rotation:** Mandatory reviewer rotation for HIGH production; metrics on Clara–Ben concentration with forced third-party sample.  
8. **Network monitoring:** Handover/working-together dashboards as continuous indicators (RR6), not disciplinary autos.  
9. **Evidential retention:** Badge+endpoint+MFA logs retained aligned to change-record retention; VPN leave exceptions require ticketed break-glass with post-hoc QM countersignature.  
10. **Role cutovers:** Eva-style IVQE transitions versioned at minute precision in the authority engine used at event time.

## 7. Executive Conclusion

Apparent nonconformance is a **mix**, not a single root cause. **Genuine authority failures** are clear in CHG-507 (non-QM HIGH approval), CHG-510 (void IC subdelegation + draft/approve SoD), CHG-502/CHG-508 (SoD), and likely CHG-505/CHG-510 retrospectives (QM delegate **scope** mismatch on cooling; CHG-505 also **late** vs 2-BD rule and sick-leave account use). **Identity/data-quality failures** dominate CHG-503 (unattributable svc verify), CHG-506 (Ben account on sick leave, denial, office IP), and CHG-504 (leave+VPN, sharing not excluded). **Organizational-pattern risk** (Clara–Ben concentration, reciprocity) is real as a **control-softening indicator** under RR6 but is not proof of collusion by itself; D-QM-01 week and cell design offer partial benign context. Uncertainty is highest on credential authenticity (Asha VPN, Ben sick) and on whether emergency CI-44 documentation fully legitimizes Farid’s CHG-505 approve.

**Three highest-priority investigations:**  
1) **Ben account use 2026-08-13 13:00 (CHG-506) and 2026-08-14 retrospective (CHG-505)** — credential compromise vs misuse vs false sick leave.  
2) **CHG-510 emergency self-approval chain** — who authorized reliance on D-IC-04 and whether implementer/IC command knew subdelegation was void.  
3) **CHG-503 svc_qms verification** — reconstruct actual human; treat as potential implementer self-verify until cleared.

Technical four-eyes and delegation-interval checks should be enforced in-tool; pattern networks should cue sampling—not automatic guilt.
